time,adp,sdadp,asa,sdasa,asp,sdasp,aspp,sdaspp,atp,sdatp,hs,sdhs,hsp,sdhsp,nadp,sdnadp,nadph,sdnadph,phos,sdphos,thr,sdthr,V
2,0.0751586312275448,0.008288004,0.0318643919641362,0.004025935,1.942636585398415,0.195544529,0.0052451534509707,0.001481431,9.92484136877245,0.493711996,0.0190226525605177,0.002771972,0.0011480789167523,0.001164167,0.0766616265167106,0.008351368,1.9233383734832896,0.193648632,0.0687653988598218,0.007642406,2.0000831377092045,0.201011966,1.0
3,0.1132167518120914,0.01198922,0.0395759128179187,0.004704322,1.915326367242005,0.193014514,0.0054267302925213,0.001485131,9.886783248187902,0.49001078,0.0359738705934581,0.004276899,0.0033175883005984,0.001465384,0.1252790767916237,0.012933269,1.8747209232083768,0.189066731,0.1044724332189716,0.011038705,2.000379530753495,0.20105375,1.0
4,0.1519550136334065,0.01576715,0.0442213729178408,0.005071813,1.8888581379181468,0.190605126,0.005480040884057,0.001477129,9.84804498636659,0.48623285,0.0537552967284014,0.005786456,0.0066326618616376,0.001912897,0.1754810934036979,0.017603156,1.8245189065963028,0.184396844,0.1398423108877117,0.014377125,2.0010524896899136,0.20114658,1.0
5,0.1913684342171069,0.01961468,0.0470076418835245,0.005251791,1.8632073861919012,0.188309507,0.0054603336381502,0.001463239,9.808631565782886,0.48238532,0.0711588178774152,0.007192277,0.0109282892455234,0.002476729,0.2259983653403249,0.02223971,1.7740016346596756,0.17976029,0.1749798113334333,0.017674712,2.0022375311634826,0.201306458,1.0
6,0.2313811638201192,0.023517109,0.0486295911442888,0.005316439,1.83835037558394,0.186120712,0.0053989336824491,0.001446662,9.768618836179872,0.478482891,0.0875815601852629,0.008447565,0.01600340201549,0.003124752,0.2761209232145772,0.02677831,1.7238790767854235,0.17522169,0.2099788281221799,0.020945695,2.004036137388567,0.201543869,1.0
7,0.2718886674834143,0.027457822,0.0495056153758683,0.005309754,1.8142644033452875,0.184032068,0.0053142503742701,0.001429174,9.728111332516576,0.474542178,0.1027366600758719,0.009536514,0.0216634035171993,0.003828139,0.3254396329448337,0.031184885,1.674560367055167,0.170815115,0.2449110135919448,0.024200509,2.006515667311501,0.201864351,1.0
8,0.3127784387116115,0.031420705,0.0498953854378641,0.005259212,1.79092780838591,0.182037321,0.0052173521245705,0.001411752,9.687221561288382,0.470579295,0.1165092069541321,0.010459288,0.0277362513089899,0.004562863,0.373717027146108,0.035442662,1.6262829728538928,0.166557338,0.2798248352780511,0.02744609,2.009713995788532,0.202269564,1.0
9,0.353940063078529,0.035391109,0.0499636061383753,0.005182219,1.7683199100295877,0.180130685,0.0051149901718004,0.00139492,9.646059936921468,0.466608891,0.1288795205521183,0.01122418,0.0340764567094751,0.005309627,0.4208174768187536,0.039544929,1.5791825231812473,0.162455071,0.3147486161972535,0.030686562,2.0136455163986424,0.202758367,1.0
10,0.3952698573558568,0.039356135,0.0498164795750955,0.005089881,1.7464209381436635,0.178306841,0.0050113121898544,0.001378937,9.60473014264414,0.462643865,0.1398804745918639,0.011843365,0.0405638774929637,0.006053249,0.4666673531165541,0.043490871,1.5333326468834465,0.158509129,0.3496946676730389,0.03392395,2.0183069180065583,0.203327727,1.0
11,0.4366727174541914,0.04330463,0.0495233776700223,0.004989296,1.7252119725165391,0.176560906,0.0049088646481277,0.001363913,9.563327282545805,0.45869537,0.1495730951945777,0.012330549,0.0471005826538613,0.006781932,0.5112314176676385,0.047283104,1.4887685823323622,0.154716896,0.3846632701522027,0.037158785,2.0236821073168705,0.203973404,1.0
12,0.478062540667141,0.047227059,0.0491300889868406,0.004884989,1.7046748938639324,0.174888401,0.0048091934035191,0.001349872,9.521937459332854,0.454772941,0.1580323892146314,0.012699678,0.0536073002404398,0.007486607,0.5544984391590385,0.050926177,1.4455015608409618,0.151073823,0.4196460470231823,0.04039058,2.0297461342906358,0.204690453,1.0
13,0.519361943372769,0.051115333,0.0486670882384052,0.004779823,1.6847923435272694,0.173285209,0.0047132105668165,0.001336792,9.480638056627228,0.450884667,0.165339070767469,0.012964233,0.0600200926444154,0.008160368,0.5964722497683356,0.054425664,1.4035277502316643,0.147574336,0.4546286401615372,0.043618173,2.036468194255623,0.205473575,1.0
14,0.5605016582112965,0.054962634,0.0481547855970023,0.004675582,1.6655476877417377,0.171747542,0.004621422282047,0.001324627,9.4394983417887,0.447037366,0.1715747584261775,0.013136872,0.0662874882886592,0.008798027,0.6371660986388674,0.057787606,1.3628339013611332,0.144212394,0.4895927476405904,0.04683998,2.0438138576643747,0.206317349,1.0
15,0.6014198144834048,0.058763254,0.0476069057797994,0.004573352,1.6469249828208627,0.170271904,0.0045340722058116,0.001313318,9.398580185516591,0.443236746,0.176819241889258,0.013229269,0.0723681084941913,0.009395765,0.676599047305503,0.061018175,1.323400952694498,0.140981825,0.5245176337834021,0.050054171,2.051746688810075,0.207216392,1.0
