time;adp;asa;asp;aspp;atp;hs;hsp;nadp;nadph;phos;thr
62.;1.9334864181564249;0.01691157890612442;1.2452015162988346;0.002846025183814546;8.066513581843548;0.06983694515596531;0.07638055753824638;1.5531200390262514;0.44687996097374894;1.8542598354343638;2.5888233769170084
63.;1.9502868971491754;0.016479984866228686;1.2424240381518064;0.002825138734375588;8.049713102850806;0.06732590294660658;0.07366540342386474;1.5596322465649628;0.44036775343503737;1.873796354990934;2.5972795318771116
64.;1.9667885641921532;0.016063243464353588;1.239745973608701;0.002804539798889801;8.033211435807832;0.06489970532720006;0.07099691708996353;1.5659232173438868;0.43407678265611316;1.8929871073032989;2.6054896207108857
65.;1.9830026794363407;0.01566094585162751;1.2371624604708271;0.002784230140529835;8.016997320563648;0.06255722362984713;0.06838037855193496;1.5720033167045548;0.4279966832954453;1.911838070743875;2.6134547613552277
66.;1.9989401722235518;0.015272664594825654;1.2346689113696088;0.002764210641464131;8.001059827776437;0.06029712980093974;0.06582042325631733;1.577882369664937;0.4221176303350633;1.9303555383257693;2.6211766603368383
67.;2.014611637534701;0.014897959038868201;1.2322609995051155;0.0027444813488995998;7.9853883624652875;0.05811792306730006;0.06332105751771426;1.5835696845643221;0.41643031543567804;1.9485460986680865;2.6286575795220974
68.;2.0300273343034623;0.014536380072403925;1.2299346445958512;0.0027250415315831942;7.969972665696522;0.05601795490084765;0.06088567860667817;1.5890740768357716;0.41092592316422816;1.9664166141652009;2.635900300292631
69.;2.0451971853815296;0.014187474312925108;1.227685999154549;0.0027058897431230036;7.95480281461846;0.05399545225332482;0.058517098969311974;1.5944038926675166;0.4055961073324838;1.9839741966690936;2.642908085566761
70.;2.0601307789584187;0.013850787738270452;1.2255114351791407;0.0026870238891292756;7.939869221041572;0.05204853905589825;0.0562175740169646;1.5995670323543092;0.40043296764569086;2.0012261810523246;2.6496846401205905
71.;2.074837371254886;0.013525868798763298;1.2234075313256974;0.002668441295762254;7.925162628745107;0.050175255999194916;0.05398883289710031;1.604570973176172;0.3954290268238291;2.0181800970620225;2.6562340696834776
72.;2.0893258903241434;0.013212271049030978;1.2213710606108585;0.002650138777796963;7.91067410967585;0.04837357862731578;0.051832111644147146;1.6094227916747825;0.3905772083252175;2.034843639902197;2.6625608392908475
73.;2.1036049408094697;0.012909555341195153;1.2193989786750208;0.002632112704770264;7.896395059190522;0.046641433794529494;0.0497481881112882;1.6141291852269297;0.3858708147730701;2.051224639993409;2.668669731373194
74.;2.1176828095201308;0.012617291622034173;1.2174884126239784;0.002614359064162517;7.882317190479857;0.044976714545721976;0.047737418099672274;1.618696492839867;0.3813035071601324;2.0673310323562943;2.6745658040444296
75.;2.131567471700032;0.012335060376284698;1.215636650455704;0.002596873520888446;7.868432528299956;0.04337729349139618;0.04579977212891448;1.6231307151154215;0.376869284884578;2.083170826050227;2.680254350026812
76.;2.145266597875145;0.012062453756814437;1.2138411310700725;0.002579651472634311;7.8547334021248485;0.04184103475527199;0.043934872330251985;1.627437533348324;0.37256246665167503;2.0987520740722565;2.6857408566149545
77.;2.1587875611766094;0.011799076440254063;1.2120994348523983;0.002562688100787839;7.841212438823388;0.04036580457756217;0.042142028989335216;1.6316223277399409;0.36837767226005824;2.1140828440864823;2.6910309670396617
78.;2.172137445046428;0.011544546244068489;1.210409274816294;0.002545978416870665;7.827862554953571;0.03894948066005317;0.04042027631729152;1.635690194721521;0.3643098052784781;2.1291711903122628;2.69613044354542
79.;2.1853230512420754;0.011298494538171104;1.2087684882873935;0.0025295173045069503;7.814676948757922;0.037589960340465446;0.038768407084324406;1.639645963391684;0.3603540366083147;2.1440251268532413;2.7010451324451346
80.;2.1983509080649926;0.01106056648119281;1.207175029106649;0.002513299557053388;7.801649091935006;0.03628516768346797;0.03718500580772362;1.6434942110813402;0.35650578891865803;2.158652602700214;2.7057809313639107
81.;2.2112272787460348;0.010830421108525968;1.2056269603299685;0.002497319911080606;7.788772721253962;0.03503305957442593;0.035668480243939524;1.6472392780659357;0.3527607219340613;2.173061478591016;2.710343758832057
82.;2.223958169928403;0.010607731296355288;1.204122447399803;0.0024815730759394973;7.776041830071594;0.03383163089970073;0.03421709099072325;1.6508852814500499;0.3491147185499483;2.187259505861743;2.7147395263374774
83.;2.2365493401954764;0.010392183623121174;1.2026597517637136;0.0024660537596728456;7.76345065980452;0.03267891889430847;0.03282897905890515;1.6544361282531947;0.34556387174680375;2.2012543073769013;2.71897411290028
84.;2.2490063085973446;0.010183478147272884;1.201237224914841;0.002450756691546442;7.750993691402651;0.031573006734162225;0.031502191323115575;1.6578955277284415;0.3421044722715571;2.2150533605826865;2.7230533421890657
85.;2.261334363135683;0.009981328117780559;1.1998533028294651;0.0024356766414780017;7.738665636864312;0.030512026446138544;0.030234703805848986;1.6612670029472685;0.33873299705273024;2.2286639826883605;2.7269829621592914
86.;2.2735385691719663;0.009785459631694856;1.1985065007773763;0.0024208084366390127;7.72646143082803;0.029494161204957667;0.029024442789217116;1.6645539016851414;0.33544609831485667;2.24209331794611;2.730768627160116
87.;2.2856237777289135;0.009595611251072002;1.1971954084815308;0.0024061469754963834;7.71437622227108;0.028517647081466604;0.0278693037832482;1.6677594066427825;0.3322405933572147;2.2553483269701675;2.7344158824271876
88.;2.297594633659511;0.009411533589813599;1.1959186856043378;0.0023916872395487567;7.702405366340482;0.02758077430246154;0.026767168408605907;1.6708865450380528;0.3291134549619449;2.268435778011355;2.7379301508552345
89.;2.3094555836619692;0.009232988879395108;1.194675057538946;0.002377424302998203;7.6905444163380245;0.02668188807775735;0.025715919275242832;1.6739381976029455;0.32606180239705296;2.2813622400837255;2.7413167219256622
90.;2.321210884122621;0.009059750521062207;1.1934633114849391;0.002363353340582311;7.678789115877373;0.025819389045869917;0.024713452957032544;1.6769171070194755;0.3230828929805234;2.2941340778249995;2.7445807426505153
91.;2.332864608772029;0.008891602630845891;1.1922822927889487;0.0023494696337753762;7.667135391227966;0.024991733385468087;0.02375769117621488;1.6798258858272632;0.32017411417273545;2.3067574479620307;2.747727210384748
92.;2.344420656142488;0.00872833958267154;1.191130901531798;0.002335768575550908;7.655579343857507;0.02419743263571216;0.02284659032099057;1.682667023834483;0.3173329761655154;2.319238297245937;2.750760967353278
93.;2.355882756817697;0.008569765553899602;1.190008089344896;0.0023222456738814876;7.644117243182296;0.02343505326474953;0.021978149425308322;1.6854428950625824;0.31455710493741573;2.331582361718495;2.753686696737267
94.;2.367254480467704;0.008415694076822283;1.1889128564396778;0.002308896554136247;7.6327455195322855;0.022703216022002325;0.021150416742314018;1.6881557642538252;0.3118442357461724;2.343795167171243;2.7565089201650497
95.;2.3785392426642367;0.008265947598938913;1.1878442488349283;0.00229571696052119;7.621460757335749;0.02200059510646613;0.020361495042590574;1.6908077929693206;0.30919220703067596;2.3558820306611175;2.759231996456557
96.;2.389740311473323;0.008120357054229903;1.1868013557678623;0.0022827027566934754;7.610259688526657;0.021325917180047848;0.019609545765701234;1.6934010453037704;0.30659895469622617;2.3678480629509226;2.7618601214754697
97.;2.4008608138236736;0.00797876144713443;1.1857833072757695;0.002269849925667332;7.5991391861763;0.020677960252003517;0.018892792149121037;1.695937493241743;0.30406250675825436;2.3796981717488817;2.76439732895031
98.;2.4119037416506446;0.007841007450499517;1.184789271935985;0.0022571545691170017;7.588096258349329;0.020055552457790442;0.018209521452822622;1.698419021678889;0.3015809783211089;2.3914370656286987;2.766847492133791
99.;2.42287195781675;0.007706949018399227;1.1838184547527946;0.0022446129061706173;7.577128042183223;0.01945757075311545;0.017558086390950436;1.700847433130122;0.29915256686987646;2.4030692585196216;2.769214326178575
100.;2.433768201810748;0.007576447014412906;1.1828700951807263;0.0022322212717783706;7.566231798189224;0.018882939541636723;0.01693690587450237;1.7032244521454527;0.29677554785454613;2.414599074664459;2.77150139111695
